SCHOOLID,SCHSIZE,RATCMP15,PROPQUAL,PROPCERT,SMRATIO,RESPCUR,SC25Q05,SC34Q15,SC27Q02,SC16Q05,SC39Q07,maths,read,scie,ST88Q01math,ST88Q01read,ST88Q01scie,ST88Q02math,ST88Q02read,ST88Q02scie,ST88Q03math,ST88Q03read,ST88Q03scie,ST88Q04math,ST88Q04read,ST88Q04scie,ST89Q02math,ST89Q02read,ST89Q02scie,ST89Q03math,ST89Q03read,ST89Q03scie,ST89Q04math,ST89Q04read,ST89Q04scie,ST89Q05math,ST89Q05read,ST89Q05scie,option
0000131,,,,,,-0.81,,,,,,463.00658328736955,464.9188420155691,496.4763060097586,454.775505209616,456.6812665088123,487.7280947666042,445.66388273061784,450.94001525685087,470.0861696420432,511.38027,459.77696000000003,540.3673900000001,393.31930666666665,405.3403933333334,421.2109933333333,0,0,0,309.1681,309.5466,319.60088,0,0,0,0,0,0,Disagree
0000131,,,,,,-0.81,,,,,,463.00658328736955,464.9188420155691,496.4763060097586,477.8022304060129,490.19990291456844,529.9991644626273,497.99595153727313,501.5796258030734,547.6127985923893,0,0,0,595.5055399999999,600.26412,593.93884,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000132,,,,,,-0.81,,,,,,609.6887725066974,620.4995083880755,652.8479175447276,0,0,0,0,0,0,568.8403262455263,607.2626221265507,628.9741675467064,573.0630370089324,610.8881115117885,623.2496872590389,575.9183071340136,602.9658905283268,620.9964212637542,586.2463118014703,611.8516903645766,630.6182285171606,576.4059819940354,603.1668328248754,621.5610348797338,565.976366971003,596.9596756190434,610.4976547988642,Strongly Agree
0000132,,,,,,-0.81,,,,,,609.6887725066974,620.4995083880755,652.8479175447276,564.2404385568652,583.0287157554862,621.3611007363885,0,0,0,591.684742885171,608.5576889912185,631.8324787501839,605.4570834016567,600.5710052260813,637.9061667095184,591.8502494126428,608.1651148672191,639.6556172020594,572.9995001729134,581.2126307120946,620.7034527581615,594.3051142815965,603.6082134590189,639.8816956273242,606.5366007536362,612.514937682308,652.9625888780981,Agree
0000132,,,,,,-0.81,,,,,,609.6887725066974,620.4995083880755,652.8479175447276,602.3379418877141,613.7073705893317,642.100256707304,568.8581979336216,581.9959899656477,611.9634255967947,549.704,555.72968,593.47258,564.2404385568652,583.0287157554862,621.3611007363885,590.7711452551223,595.5756998898231,632.2212002928129,0,0,0,0,0,0,0,0,0,Disagree
0000132,,,,,,-0.81,,,,,,609.6887725066974,620.4995083880755,652.8479175447276,569.8645800339021,600.286169026769,616.4383606239519,589.9782724845703,614.8699336064535,636.4671465812999,570.81322,590.0969200000001,621.07424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000133,1272.0,0.597,1.0,1.0,133.895,1.44,0.0,5.0,2.0,2.0,1.0,519.8467128867359,538.9327786535594,555.615144600179,0,0,0,0,0,0,506.86244,487.40396,554.4946,513.0686876515767,544.4320107770234,546.9652657396366,523.0318445403957,551.3492394332386,557.4756405409396,527.1441669043423,552.4511921903502,565.1423481414292,535.3539028954581,557.251849303263,565.8373813037772,537.9038541743681,557.0083662210113,567.033415700809,Strongly Agree
0000133,1272.0,0.597,1.0,1.0,133.895,1.44,0.0,5.0,2.0,2.0,1.0,519.8467128867359,538.9327786535594,555.615144600179,0,0,0,0,0,0,530.0887501114012,558.1301909513813,559.1049376934343,549.6644398189003,561.588229241125,575.8929829647831,535.429975,553.499085,560.4392049999999,525.588096,551.0963,546.1208560000001,494.58119999999997,532.6683133333333,530.9026533333333,498.43044499999996,539.4199500000001,536.660765,Agree
0000133,1272.0,0.597,1.0,1.0,133.895,1.44,0.0,5.0,2.0,2.0,1.0,519.8467128867359,538.9327786535594,555.615144600179,522.4869570474351,544.0457041567818,546.9510921396901,498.43044499999996,539.4199500000001,536.660765,509.97818000000007,559.6748600000001,553.9350999999999,509.97818000000007,559.6748600000001,553.9350999999999,0,0,0,0,0,0,0,0,0,0,0,0,Disagree
0000133,1272.0,0.597,1.0,1.0,133.895,1.44,0.0,5.0,2.0,2.0,1.0,519.8467128867359,538.9327786535594,555.615144600179,535.2657736592005,568.7331613302387,582.4061166777876,537.9038541743681,557.0083662210113,567.033415700809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000134,795.0,1.053,,,132.5,0.03,1.0,3.0,3.0,2.0,1.0,533.0770660709866,554.1576282952919,523.1848567220067,0,0,0,0,0,0,493.20895457847973,547.3436141552029,505.79144765597056,530.9217670122935,559.376889770856,532.3610505133778,556.7597967644573,569.4105131679843,557.4140806944235,564.9213313127445,575.6072959558767,564.0290645903714,544.3859977353299,561.0473329909128,547.4981406403,546.8851722986808,566.6116459336156,552.4448561308512,Strongly Agree
0000134,795.0,1.053,,,132.5,0.03,1.0,3.0,3.0,2.0,1.0,533.0770660709866,554.1576282952919,523.1848567220067,464.29350999999997,502.5639499999999,453.4595499999999,0,0,0,546.3179417499745,559.8251241660867,527.1202682810347,543.560050554064,559.228157807526,525.4788597087482,523.4016387319972,549.7407107615008,499.65295619825656,509.410753417601,539.8439601987436,484.37051855425443,533.6558297938615,557.0978696146556,503.26840783908983,532.4683574675274,552.1505758817794,503.5737759436717,Agree
0000134,795.0,1.053,,,132.5,0.03,1.0,3.0,3.0,2.0,1.0,533.0770660709866,554.1576282952919,523.1848567220067,571.8120255340395,584.0217966465168,546.4514669770057,541.6554877440232,560.6444104534738,523.9572564173234,611.00636,592.69936,608.3924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Disagree
0000134,795.0,1.053,,,132.5,0.03,1.0,3.0,3.0,2.0,1.0,533.0770660709866,554.1576282952919,523.1848567220067,513.769214762497,539.0103617546155,525.6588760083214,533.0550659422208,554.9945398447501,539.1981561212074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000135,735.0,0.4,1.0,1.0,147.0,1.44,0.0,3.0,3.0,1.0,1.0,450.6904536408729,454.2122295343259,470.5365092666834,477.7061796597053,493.50390960043535,515.491947221192,0,0,0,546.35456,571.7483599999999,547.31444,509.27713000000006,511.77795,489.40694,489.5721276459946,524.6578025191515,521.842017083747,523.7223095189527,538.3928245190297,544.4257665485795,444.23585,473.49221,452.43378999999993,509.27713000000006,511.77795,489.40694,Strongly Agree
0000135,735.0,0.4,1.0,1.0,147.0,1.44,0.0,3.0,3.0,1.0,1.0,450.6904536408729,454.2122295343259,470.5365092666834,363.97651216647745,393.0250965976049,403.9404948166418,472.29072049926754,482.47369737267684,494.5281773026154,490.3695005671918,516.8204917561179,512.7164730448842,474.32973762249895,486.6198713945402,498.7494551179866,496.99081936852326,500.2035997910938,512.7248009384004,479.4765102957141,494.04137823846884,504.33469036350834,502.9765150928477,508.75490306236316,519.8232579732305,479.1224441685123,493.9338845108622,506.5661417350451,Agree
0000135,735.0,0.4,1.0,1.0,147.0,1.44,0.0,3.0,3.0,1.0,1.0,450.6904536408729,454.2122295343259,470.5365092666834,506.9421698434159,522.3050997518097,524.6594911445669,499.6324198678881,509.2994431596743,521.8345572213927,465.50682054962465,461.207583565991,486.359053786818,510.753377015807,528.4178927421669,544.140511374665,472.1997,451.80753999999996,431.49943999999994,447.5852999999999,475.39856,485.2107399999999,393.13756,436.80122,460.22006,0,0,0,Disagree
0000135,735.0,0.4,1.0,1.0,147.0,1.44,0.0,3.0,3.0,1.0,1.0,450.6904536408729,454.2122295343259,470.5365092666834,572.99422,534.3177599999999,536.96382,444.23585,473.49221,452.43378999999993,0,0,0,447.5852999999999,475.39856,485.2107399999999,393.13756,436.80122,460.22006,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000136,1266.0,0.995,1.0,1.0,180.857,1.44,5.0,4.0,2.0,1.0,1.0,473.35514444444425,450.5456711111109,516.2055999999999,0,0,0,413.85729999999995,380.42448,435.32266,472.3360350000001,450.37414500000006,537.4999949999999,455.85761199999996,447.08215200000006,513.5210639999999,478.0320175,463.7064775,533.0590225,478.0320175,463.7064775,533.0590225,453.18066666666664,441.4124033333334,507.23299333333335,488.187415,466.2225775,540.2741475,Strongly Agree
0000136,1266.0,0.995,1.0,1.0,180.857,1.44,5.0,4.0,2.0,1.0,1.0,473.35514444444425,450.5456711111109,516.2055999999999,448.1175666666666,429.75747666666666,486.2364833333333,0,0,0,468.2349259999999,447.2425439999999,505.9213,478.00280250000003,449.231375,517.3582675,450.28041199999996,418.96596,483.327124,450.28041199999996,418.96596,483.327124,481.576175,453.18094999999994,520.7268774999999,434.031776,414.9402,471.782924,Agree
0000136,1266.0,0.995,1.0,1.0,180.857,1.44,5.0,4.0,2.0,1.0,1.0,473.35514444444425,450.5456711111109,516.2055999999999,488.22635499999996,455.727115,524.42186,469.92132499999997,447.0460725000001,509.63027,0,0,0,0,0,0,496.0352,469.44039999999995,528.1051799999999,496.0352,469.44039999999995,528.1051799999999,0,0,0,496.0352,469.44039999999995,528.1051799999999,Disagree
0000136,1266.0,0.995,1.0,1.0,180.857,1.44,5.0,4.0,2.0,1.0,1.0,473.35514444444425,450.5456711111109,516.2055999999999,482.52064499999994,468.117175,548.5266599999999,479.6931000000001,463.425792,539.369632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000137,550.0,2.094,1.0,0.84,68.75,1.44,5.0,4.0,3.0,1.0,2.0,385.6384010428038,377.14911340997674,407.80225826537736,337.13196000000005,350.93016,348.69452,0,0,0,403.9916553598099,407.7287212766008,419.3220386755762,422.332136,430.9013,429.70906799999995,399.91520011189385,389.02413385448267,403.2728345837328,390.2009138980717,374.03841953097213,395.6407487160691,367.7669291374185,363.07569896451395,375.2928463304912,377.42297605469304,364.1432278544428,379.7813750122325,Strongly Agree
0000137,550.0,2.094,1.0,0.84,68.75,1.44,5.0,4.0,3.0,1.0,2.0,385.6384010428038,377.14911340997674,407.80225826537736,382.08350166776717,367.285981792249,419.82324093387797,0,0,0,407.82161093406756,384.77403081842897,424.74607268367737,408.3703776430762,380.4491203575345,422.5413190841417,399.0391488228751,391.89972408560317,434.1553736709693,410.07343413870666,408.92173104190204,442.8245245653396,435.55579930392497,421.3740907835694,465.93734578134263,418.9454937020252,413.46020206956746,451.14223168941623,Agree
0000137,550.0,2.094,1.0,0.84,68.75,1.44,5.0,4.0,3.0,1.0,2.0,385.6384010428038,377.14911340997674,407.80225826537736,414.6462652397193,399.9686560927556,424.1757092889651,404.541623914262,391.39875577389364,420.46079150518483,0,0,0,362.37749325614203,346.916532563469,407.8427432183454,0,0,0,0,0,0,0,0,0,0,0,0,Disagree
0000137,550.0,2.094,1.0,0.84,68.75,1.44,5.0,4.0,3.0,1.0,2.0,385.6384010428038,377.14911340997674,407.80225826537736,397.01789033831216,401.26519623011376,420.42254811840684,393.78407612853255,389.20243318854,414.6318784297372,296.70506,355.21942,342.2603600000001,296.70506,355.21942,342.2603600000001,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000138,586.0,0.359,1.0,1.0,146.5,1.44,0.0,5.0,3.0,2.0,1.0,533.8253610108344,521.377422803012,531.928831086025,0,0,0,0,0,0,526.8740410966896,535.5666219869248,522.2133419394879,539.6644102527067,547.9705780348838,539.7699533710997,538.4430515698853,543.3668419756992,532.3228581694186,540.8107102253031,550.7872089267854,546.0254449311659,538.4709417766146,546.6712542261789,542.6790885557317,542.497631362304,547.6853485022904,540.9473829015185,Strongly Agree
0000138,586.0,0.359,1.0,1.0,146.5,1.44,0.0,5.0,3.0,2.0,1.0,533.8253610108344,521.377422803012,531.928831086025,516.4079542026196,524.5496305887768,524.2505836322551,526.80324,573.8930199999999,548.06044,535.224257912164,531.1643418457894,537.7444723776703,537.5310528447714,529.1392425720398,537.775773171325,532.6867024860862,521.5206154331006,535.5263298237879,533.3547961265433,513.7803145643385,526.1212209058574,536.0928981620133,510.4464396351029,526.8847528828339,534.0326771927982,526.0903269849238,535.4003021126601,Agree
0000138,586.0,0.359,1.0,1.0,146.5,1.44,0.0,5.0,3.0,2.0,1.0,533.8253610108344,521.377422803012,531.928831086025,532.7174083843288,527.7880386723064,536.8200237823406,527.2369633070264,527.0067587919599,531.0334508490168,556.3516692894506,547.2990440925639,555.1039523061473,528.3611000000001,531.59114,526.61322,577.51206,588.7466000000001,612.77508,0,0,0,0,0,0,0,0,0,Disagree
0000138,586.0,0.359,1.0,1.0,146.5,1.44,0.0,5.0,3.0,2.0,1.0,533.8253610108344,521.377422803012,531.928831086025,550.0670228832336,548.6683088829399,542.8167201495869,550.029747604467,540.4241813239295,543.9056281519895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly Disagree
0000139,38.0,0.652,1.0,0.727,38.0,1.44,0.0,2.0,1.0,1.0,2.0,542.8389653333334,522.3644039999999,543.6217866666666,0,0,0,0,0,0,547.4450700000001,502.48053,537.70983,614.12214,568.88158,608.48566,604.93068,600.1629850000002,617.344285,579.3555600000001,573.0182400000001,594.9024066666668,604.93068,600.1629850000002,617.344285,562.767897142857,542.2229057142857,562.6738485714286,Strongly Agree
0000139,38.0,0.652,1.0,0.727,38.0,1.44,0.0,2.0,1.0,1.0,2.0,542.8389653333334,522.3644039999999,543.6217866666666,581.3678100000001,565.15254,599.34727,0,0,0,546.1765314285715,529.8754742857143,546.5418,524.76826,505.829385,523.139685,498.3135899999999,475.33403,494.58224499999994,495.15239999999994,475.1007066666666,489.50018666666665,507.83610333333337,479.14349000000004,503.674,489.37528999999995,459.26452000000006,481.24766,Agree
